lat,lon,temp_avg,temp_min,temp_max,pm_1_avg,pm_1_min,pm_1_max,pm_2_5_avg,pm_2_5_min,pm_2_5_max,pm_10_avg,pm_10_min,pm_10_max,hum_avg,hum_min,hum_max,date
52.207,4.874,12.398718,12.398718,12.398718,2.9445,2.9445,2.9445,3.1136975,3.1136975,3.1136975,3.1137,3.1137,3.1137,73.16853,73.16853,73.16853,2022-11-08
52.216,4.874,13.611047,12.446784,15.840772,3.3440387,2.8333485,4.1591177,3.5812368,2.9961576,4.533239,3.6377332,2.9961586,4.702726,71.21537,66.915375,73.49812,2022-11-08
52.199,4.875,15.920881,15.01297,16.828793,2.6679912,2.6351578,2.7008243,2.8995898,2.8127275,2.986452,2.9952116,2.8446636,3.1457596,62.24536,62.14084,62.349884,2022-11-08
52.207,4.875,12.454795,12.441443,12.468146,3.1383386,3.0471685,3.2295086,3.3186746,3.2222655,3.4150834,3.318677,3.222268,3.415086,73.2433,73.23262,73.25398,2022-11-08
52.216,4.875,14.137102,12.502861,15.771343,3.440031,3.2609863,3.6190758,3.698133,3.4483685,3.9478977,3.7739308,3.4483695,4.099492,70.073235,66.86807,73.2784,2022-11-08
52.199,4.876,16.659225,16.601814,16.716639,3.0136557,3.007409,3.0199022,3.2177422,3.2115023,3.223982,3.255503,3.2497098,3.261296,63.68428,63.379868,63.988693,2022-11-08
52.207,4.876,12.425421,12.425421,12.425421,2.8087814,2.8087814,2.8087814,2.9701803,2.9701803,2.9701803,2.9701827,2.9701827,2.9701827,73.35164,73.35164,73.35164,2022-11-08
52.216,4.876,14.214541,12.644388,15.784695,3.270024,3.2195828,3.3204653,3.502689,3.4941125,3.5112653,3.5588346,3.5112662,3.606403,70.31586,67.165634,73.46608,2022-11-08
52.199,4.877,16.637863,16.601814,16.673914,3.0323076,2.9208205,3.1437948,3.2329533,3.1122875,3.353619,3.2652004,3.1411479,3.3892531,63.9803,63.979538,63.981064,2022-11-08
52.207,4.877,12.596322,12.596322,12.596322,2.9052463,2.9052463,2.9052463,3.0721881,3.0721881,3.0721881,3.0721905,3.0721905,3.0721905,73.68886,73.68886,73.68886,2022-11-08
52.216,4.877,14.20119,12.631036,15.771343,3.0739682,3.0395164,3.10842,3.2914839,3.2870352,3.2959325,3.342758,3.2870362,3.3984797,70.32272,67.20836,73.43709,2022-11-08
52.207,4.878,12.560272,12.524223,12.596322,2.8905895,2.8137367,2.9674423,3.056689,2.9754202,3.137958,3.0566914,2.9754224,3.1379604,73.347824,73.19447,73.501175,2022-11-08
52.216,4.878,14.12909,12.574959,15.683222,2.9890702,2.9225185,3.0556216,3.1909244,3.0904515,3.2913973,3.2286744,3.0904524,3.3668964,70.43945,67.487595,73.39131,2022-11-08
52.207,4.879,12.5803,12.5803,12.5803,3.2065847,3.2065847,3.2065847,3.3908422,3.3908422,3.3908422,3.3908448,3.3908448,3.3908448,73.48897,73.48897,73.48897,2022-11-08
52.216,4.879,14.149117,12.558937,15.739299,2.8625758,2.7237089,3.0014427,3.0537074,2.880218,3.2271967,3.087125,2.880219,3.2940311,70.398254,67.4998,73.29671,2022-11-08
52.207,4.88,12.517548,12.454795,12.5803,3.1462889,3.072178,3.2203999,3.3270814,3.248712,3.405451,3.327084,3.2487144,3.4054537,73.547714,73.43709,73.65834,2022-11-08
52.216,4.88,13.619948,12.588311,15.669871,2.728866,2.5808249,2.930139,2.902533,2.7291236,3.09851,2.9236822,2.7291243,3.098511,71.57243,67.73479,73.5439,2022-11-08
52.207,4.881,12.566948,12.566948,12.566948,2.80971,2.80971,2.80971,2.971162,2.971162,2.971162,2.9711645,2.9711645,2.9711645,73.18532,73.18532,73.18532,2022-11-08
52.216,4.881,14.058328,12.502861,15.613794,2.6489372,2.2297573,3.068117,2.8205934,2.3967702,3.2444165,2.8449814,2.4455454,3.2444174,70.720215,67.94841,73.49202,2022-11-08
52.207,4.882,12.510872,12.510872,12.510872,2.7263904,2.7263904,2.7263904,2.8830547,2.8830547,2.8830547,2.883057,2.883057,2.883057,73.519485,73.519485,73.519485,2022-11-08
52.216,4.882,14.572365,12.558937,15.600442,2.722986,2.361357,3.049849,2.9102678,2.5410423,3.2250988,2.9489176,2.5962274,3.2250998,69.81917,67.95451,73.511856,2022-11-08
52.207,4.883,12.517548,12.510872,12.524223,3.0254717,2.9093883,3.141555,3.1993217,3.0765681,3.3220756,3.1993244,3.0765705,3.3220782,73.3524,73.25398,73.45082,2022-11-08
52.216,4.883,14.058327,12.476157,15.640497,2.8446534,2.710572,2.9787345,3.0304675,2.9110372,3.149898,3.0585077,2.9671166,3.149899,70.69351,67.95299,73.43404,2022-11-08
52.207,4.884,12.609674,12.609674,12.609674,3.1752603,3.1752603,3.1752603,3.357718,3.357718,3.357718,3.3577206,3.3577206,3.3577206,73.29976,73.29976,73.29976,2022-11-08
52.216,4.884,14.07969,12.518883,15.640497,2.8335462,2.814411,2.8526814,3.0192199,3.0166016,3.0218382,3.0478842,3.0166025,3.079166,70.57907,67.843124,73.31502,2022-11-08
52.207,4.885,12.518883,12.49752,12.540245,2.9297304,2.911294,2.948167,3.0980794,3.0785835,3.1175752,3.0980818,3.0785859,3.1175776,73.57442,73.55153,73.597305,2022-11-08
52.216,4.885,14.066339,12.574959,15.557717,2.8317077,2.652855,3.0105603,3.0178554,2.8052928,3.2304182,3.0472465,2.8052936,3.289199,70.70953,67.991135,73.42793,2022-11-08
52.207,4.886,12.49752,12.49752,12.49752,2.9772625,2.9772625,2.9772625,3.1483426,3.1483426,3.1483426,3.148345,3.148345,3.148345,73.82771,73.82771,73.82771,2022-11-08
52.216,4.886,13.582563,12.601663,15.528343,2.8215802,2.5474608,3.084156,2.9979086,2.6938424,3.261377,3.015714,2.6938434,3.261378,71.51852,67.94078,73.3318,2022-11-08
52.217,4.886,12.667086,12.617685,12.716487,3.1485384,3.08424,3.2128365,3.329459,3.261466,3.3974519,3.32946,3.261467,3.3974528,73.469894,73.373,73.56679,2022-11-08
52.218,4.886,12.489509,12.433432,12.558937,3.1004379,2.9948237,3.2177565,3.2785945,3.1669116,3.4026546,3.2785954,3.1669126,3.4026556,74.29566,74.09781,74.52811,2022-11-08
52.207,4.887,12.532234,12.510872,12.553597,2.9933126,2.930046,3.0565794,3.1653152,3.098413,3.232217,3.1653175,3.0984154,3.2322197,73.56984,73.54695,73.59273,2022-11-08
52.216,4.887,15.541695,15.541695,15.541695,2.6540864,2.6540864,2.6540864,2.8460352,2.8460352,2.8460352,2.8955033,2.8955033,2.8955033,68.05371,68.05371,68.05371,2022-11-08
52.218,4.887,12.364003,12.364003,12.364003,2.4877863,2.4877863,2.4877863,2.630739,2.630739,2.630739,2.6307397,2.6307397,2.6307397,74.613556,74.613556,74.613556,2022-11-08
52.207,4.888,12.553597,12.553597,12.553597,3.0444205,3.0444205,3.0444205,3.2193596,3.2193596,3.2193596,3.2193623,3.2193623,3.2193623,73.68886,73.68886,73.68886,2022-11-08
52.216,4.888,15.541695,15.541695,15.541695,2.7602494,2.7602494,2.7602494,2.959326,2.959326,2.959326,3.0100837,3.0100837,3.0100837,68.007935,68.007935,68.007935,2022-11-08
52.218,4.888,12.307927,12.307927,12.307927,2.3651612,2.3651612,2.3651612,2.5010676,2.5010676,2.5010676,2.5010684,2.5010684,2.5010684,74.41672,74.41672,74.41672,2022-11-08
52.207,4.889,12.510872,12.510872,12.510872,3.6228938,3.6228938,3.6228938,3.8310733,3.8310733,3.8310733,3.8310761,3.8310761,3.8310761,73.849075,73.849075,73.849075,2022-11-08
52.216,4.889,15.541695,15.541695,15.541695,3.020069,3.020069,3.020069,3.2361298,3.2361298,3.2361298,3.2894647,3.2894647,3.2894647,68.08118,68.08118,68.08118,2022-11-08
52.218,4.889,12.286564,12.25185,12.321278,2.6003213,2.5104952,2.6901472,2.7497406,2.654753,2.844728,2.7497413,2.6547537,2.8447287,74.31677,74.27939,74.35416,2022-11-08
52.207,4.89,12.398718,12.385366,12.412069,3.5791616,3.577957,3.5803664,3.7848282,3.7835543,3.786102,3.7848313,3.7835574,3.7861052,73.86357,73.78041,73.94673,2022-11-08
52.216,4.89,15.557717,15.557717,15.557717,3.0183256,3.0183256,3.0183256,3.2329667,3.2329667,3.2329667,3.284646,3.284646,3.284646,68.22308,68.22308,68.22308,2022-11-08
52.218,4.89,12.377355,12.377355,12.377355,2.3933508,2.3933508,2.3933508,2.530877,2.530877,2.530877,2.5308778,2.5308778,2.5308778,73.94673,73.94673,73.94673,2022-11-08
52.207,4.891,12.454795,12.454795,12.454795,3.2371383,3.2371383,3.2371383,3.4231515,3.4231515,3.4231515,3.423154,3.423154,3.423154,73.534744,73.534744,73.534744,2022-11-08
52.216,4.891,15.508316,15.445563,15.571068,2.957192,2.8314602,3.0829237,3.1651728,3.031279,3.2990665,3.212904,3.0778348,3.3479733,68.472565,68.451965,68.493164,2022-11-08
52.219,4.891,12.490845,12.462806,12.518883,2.5594501,2.5244079,2.5944922,2.7065208,2.669465,2.7435765,2.7065215,2.6694658,2.7435772,73.80177,73.789566,73.81398,2022-11-08
52.207,4.892,12.398718,12.355992,12.441443,3.0192842,2.893362,3.1452065,3.192779,3.059621,3.325937,3.1927817,3.0596235,3.3259397,73.810165,73.62477,73.99556,2022-11-08
52.216,4.892,15.541695,15.541695,15.541695,3.1490722,3.1490722,3.1490722,3.3694935,3.3694935,3.3694935,3.4190001,3.4190001,3.4190001,68.56183,68.56183,68.56183,2022-11-08
52.219,4.892,12.518883,12.518883,12.518883,2.6781642,2.6781642,2.6781642,2.8320563,2.8320563,2.8320563,2.8320572,2.8320572,2.8320572,73.81703,73.81703,73.81703,2022-11-08
52.207,4.893,12.369344,12.369344,12.369344,3.4974418,3.4974418,3.4974418,3.6984124,3.6984124,3.6984124,3.6984155,3.6984155,3.6984155,74.283966,74.283966,74.283966,2022-11-08
52.216,4.893,15.458915,15.458915,15.458915,3.121588,3.121588,3.121588,3.341374,3.341374,3.341374,3.3920636,3.3920636,3.3920636,68.85022,68.85022,68.85022,2022-11-08
52.219,4.893,12.532234,12.532234,12.532234,2.9565625,2.9565625,2.9565625,3.1264517,3.1264517,3.1264517,3.1264527,3.1264527,3.1264527,73.612564,73.612564,73.612564,2022-11-08
52.207,4.894,12.335965,12.286564,12.385366,3.2711556,3.2305672,3.3117442,3.4591236,3.4162028,3.5020442,3.4591262,3.4162054,3.502047,74.48538,74.29312,74.67764,2022-11-08
52.216,4.894,15.429541,15.429541,15.429541,3.1976233,3.1976233,3.1976233,3.4208832,3.4208832,3.4208832,3.470451,3.470451,3.470451,68.86395,68.86395,68.86395,2022-11-08
52.22,4.894,12.545586,12.545586,12.545586,2.825155,2.825155,2.825155,2.9874935,2.9874935,2.9874935,2.9874945,2.9874945,2.9874945,73.464554,73.464554,73.464554,2022-11-08
52.207,4.895,12.326619,12.326619,12.326619,3.2227352,3.2227352,3.2227352,3.4079206,3.4079206,3.4079206,3.4079235,3.4079235,3.4079235,74.37247,74.37247,74.37247,2022-11-08
52.216,4.895,15.445563,15.445563,15.445563,3.2319927,3.2319927,3.2319927,3.458856,3.458856,3.458856,3.5104663,3.5104663,3.5104663,68.947876,68.947876,68.947876,2022-11-08
52.22,4.895,12.4975195,12.462806,12.532234,2.6563704,2.5384228,2.774318,2.8090103,2.6842852,2.9337351,2.809011,2.6842859,2.933736,73.321884,73.15938,73.48439,2022-11-08
52.207,4.896,12.377355,12.355992,12.398718,3.278258,3.2677498,3.2887661,3.4666338,3.4555218,3.477746,3.4666367,3.4555247,3.4777486,74.052025,73.90553,74.19852,2022-11-08
52.216,4.896,15.360112,15.360112,15.360112,2.7377975,2.7377975,2.7377975,2.931032,2.931032,2.931032,2.9760802,2.9760802,2.9760802,68.93414,68.93414,68.93414,2022-11-08
52.22,4.896,12.716487,12.716487,12.716487,2.4512124,2.4512124,2.4512124,2.5920634,2.5920634,2.5920634,2.5920641,2.5920641,2.5920641,72.962524,72.962524,72.962524,2022-11-08
52.207,4.897,12.425421,12.425421,12.425421,3.0088756,3.0088756,3.0088756,3.1817722,3.1817722,3.1817722,3.1817746,3.1817746,3.1817746,74.3389,74.3389,74.3389,2022-11-08
52.216,4.897,15.373464,15.373464,15.373464,2.9086668,2.9086668,2.9086668,3.114393,3.114393,3.114393,3.1627944,3.1627944,3.1627944,69.12184,69.12184,69.12184,2022-11-08
52.22,4.897,12.700465,12.700465,12.700465,2.5803494,2.5803494,2.5803494,2.728621,2.728621,2.728621,2.7286217,2.7286217,2.7286217,73.34248,73.34248,73.34248,2022-11-08
52.207,4.898,12.327954,12.313267,12.342641,3.185143,3.1424778,3.2278082,3.3681684,3.3230515,3.4132853,3.368171,3.323054,3.4132879,74.31448,74.3038,74.325165,2022-11-08
52.216,4.898,15.360112,15.360112,15.360112,3.1892738,3.1892738,3.1892738,3.4160464,3.4160464,3.4160464,3.4706213,3.4706213,3.4706213,69.02571,69.02571,69.02571,2022-11-08
52.221,4.898,12.679102,12.65774,12.700465,2.34671,2.3429387,2.3504813,2.4815562,2.4775681,2.4855442,2.481557,2.4775689,2.485545,72.94346,72.791626,73.09529,2022-11-08
52.207,4.899,12.412069,12.412069,12.412069,3.2361078,3.2361078,3.2361078,3.422062,3.422062,3.422062,3.4220645,3.4220645,3.4220645,74.247345,74.247345,74.247345,2022-11-08
52.216,4.899,15.338749,15.317387,15.360112,3.0334258,2.9487865,3.1180649,3.2495782,3.1585526,3.3406038,3.3020647,3.209128,3.3950014,69.39116,69.257645,69.52467,2022-11-08
52.221,4.899,12.775234,12.775234,12.775234,2.584715,2.584715,2.584715,2.7332373,2.7332373,2.7332373,2.733238,2.733238,2.733238,72.52612,72.52612,72.52612,2022-11-08
52.207,4.9,12.306591,12.286564,12.326619,3.4748225,3.376222,3.5734231,3.6744936,3.570227,3.77876,3.6744964,3.5702298,3.778763,74.11612,74.106964,74.125275,2022-11-08
52.216,4.9,15.317387,15.317387,15.317387,3.1152382,3.1152382,3.1152382,3.3374262,3.3374262,3.3374262,3.3915868,3.3915868,3.3915868,69.44533,69.44533,69.44533,2022-11-08
52.221,4.9,12.831311,12.831311,12.831311,2.7076383,2.7076383,2.7076383,2.863224,2.863224,2.863224,2.8632247,2.8632247,2.8632247,72.262146,72.262146,72.262146,2022-11-08
52.222,4.9,12.90074,12.90074,12.90074,2.2993886,2.2993886,2.2993886,2.4315155,2.4315155,2.4315155,2.4315162,2.4315162,2.4315162,72.08362,72.08362,72.08362,2022-11-08
52.207,4.901,12.398718,12.398718,12.398718,3.6531625,3.6531625,3.6531625,3.8630812,3.8630812,3.8630812,3.8630843,3.8630843,3.8630843,74.280914,74.280914,74.280914,2022-11-08
52.216,4.901,15.304036,15.304036,15.304036,2.8096874,2.8096874,2.8096874,3.0139573,3.0139573,3.0139573,3.067665,3.067665,3.067665,69.58876,69.58876,69.58876,2022-11-08
52.222,4.901,12.956816,12.956816,12.956816,2.364232,2.364232,2.364232,2.500085,2.500085,2.500085,2.5000858,2.5000858,2.5000858,71.91881,71.91881,71.91881,2022-11-08
52.207,4.902,12.362668,12.326619,12.398718,3.3680322,3.3358676,3.400197,3.561567,3.527554,3.59558,3.5615697,3.5275567,3.5955827,74.3923,74.28854,74.49606,2022-11-08
52.216,4.902,15.17586,15.17586,15.17586,2.5592725,2.5592725,2.5592725,2.7488668,2.7488668,2.7488668,2.8022153,2.8022153,2.8022153,69.68489,69.68489,69.68489,2022-11-08
52.222,4.902,12.887388,12.887388,12.887388,2.261839,2.261839,2.261839,2.3918083,2.3918083,2.3918083,2.391809,2.391809,2.391809,72.05463,72.05463,72.05463,2022-11-08
52.207,4.903,12.25719,12.25719,12.25719,3.1337526,3.1337526,3.1337526,3.313825,3.313825,3.313825,3.3138275,3.3138275,3.3138275,74.41214,74.41214,74.41214,2022-11-08
52.216,4.903,15.17586,15.17586,15.17586,2.5543404,2.5543404,2.5543404,2.7477863,2.7477863,2.7477863,2.8063204,2.8063204,2.8063204,69.76729,69.76729,69.76729,2022-11-08
52.222,4.903,12.858014,12.858014,12.858014,2.1332235,2.1332235,2.1332235,2.2558024,2.2558024,2.2558024,2.255803,2.255803,2.255803,72.34912,72.34912,72.34912,2022-11-08
52.207,4.904,12.235827,12.201113,12.270542,3.046648,2.8756356,3.2176604,3.2217152,3.040876,3.4025543,3.2217176,3.0408783,3.402557,74.64331,74.63187,74.654755,2022-11-08
52.216,4.904,15.111772,15.090409,15.133134,2.9807994,2.7753315,3.1862671,3.2162971,2.9911034,3.441491,3.2968402,3.0617135,3.5319667,69.94582,69.84511,70.04654,2022-11-08
52.222,4.904,12.829976,12.716487,12.943465,2.1443064,2.1086764,2.1799362,2.267522,2.2298448,2.3051994,2.2675228,2.2298455,2.3052,72.29419,72.2301,72.35828,2022-11-08
52.207,4.905,12.265202,12.243839,12.286564,3.398057,3.390128,3.405986,3.593317,3.5849323,3.6017017,3.5933197,3.584935,3.6017044,74.662384,74.57846,74.74631,2022-11-08
52.216,4.905,15.090409,15.090409,15.090409,2.8795006,2.8795006,2.8795006,3.1131783,3.1131783,3.1131783,3.1987379,3.1987379,3.1987379,69.99159,69.99159,69.99159,2022-11-08
52.223,4.905,12.767222,12.74586,12.788586,2.1031024,2.0602825,2.1459222,2.2239506,2.1786702,2.2692308,2.2239509,2.1786706,2.2692313,72.66879,72.521545,72.81604,2022-11-08
52.207,4.906,12.249179,12.17174,12.326619,3.2487495,3.2289212,3.2685778,3.4354298,3.414462,3.4563975,3.4354324,3.4144647,3.4564002,74.58838,74.58151,74.595245,2022-11-08
52.216,4.906,15.082398,15.047684,15.117112,2.7278087,2.6797686,2.775849,2.9473453,2.8929243,3.001766,3.0261018,2.9671402,3.0850635,70.18768,70.16861,70.20676,2022-11-08
52.223,4.906,12.788586,12.788586,12.788586,2.3097773,2.3097773,2.3097773,2.4425013,2.4425013,2.4425013,2.442502,2.442502,2.442502,72.018005,72.018005,72.018005,2022-11-08
52.207,4.907,12.441443,12.441443,12.441443,3.2334383,3.2334383,3.2334383,3.4192388,3.4192388,3.4192388,3.4192414,3.4192414,3.4192414,74.325165,74.325165,74.325165,2022-11-08
52.216,4.907,14.978255,14.978255,14.978255,2.7526622,2.7526622,2.7526622,2.9698725,2.9698725,2.9698725,3.0439198,3.0439198,3.0439198,70.28458,70.28458,70.28458,2022-11-08
52.224,4.907,12.999542,12.943465,13.055619,2.732315,2.706817,2.757813,2.8893187,2.8623555,2.916282,2.8893194,2.8623562,2.9162827,71.375595,71.16197,71.58922,2022-11-08
52.207,4.908,12.342641,12.342641,12.342641,2.8726635,2.8726635,2.8726635,3.037733,3.037733,3.037733,3.0377355,3.0377355,3.0377355,74.384674,74.384674,74.384674,2022-11-08
52.216,4.908,14.978255,14.978255,14.978255,3.2627344,3.2627344,3.2627344,3.5170758,3.5170758,3.5170758,3.6009328,3.6009328,3.6009328,70.48599,70.48599,70.48599,2022-11-08
52.224,4.908,13.141069,13.141069,13.141069,2.475091,2.475091,2.475091,2.617314,2.617314,2.617314,2.617315,2.617315,2.617315,71.116196,71.116196,71.116196,2022-11-08
52.225,4.908,13.111696,13.111696,13.111696,2.3448834,2.3448834,2.3448834,2.4796247,2.4796247,2.4796247,2.4796255,2.4796255,2.4796255,71.053635,71.053635,71.053635,2022-11-08
52.207,4.909,12.243839,12.187762,12.299916,2.985203,2.885493,3.084913,3.1567662,3.0513031,3.2622294,3.1568027,3.0513113,3.262294,74.563965,74.535736,74.59219,2022-11-08
52.216,4.909,15.077058,15.077058,15.077058,3.412551,3.412551,3.412551,3.6765854,3.6765854,3.6765854,3.7618039,3.7618039,3.7618039,70.53177,70.53177,70.53177,2022-11-08
52.225,4.909,13.210498,13.210498,13.210498,2.1642954,2.1642954,2.1642954,2.2886598,2.2886598,2.2886598,2.2886605,2.2886605,2.2886605,70.34866,70.34866,70.34866,2022-11-08
52.207,4.91,12.243839,12.243839,12.243839,2.8828323,2.8828323,2.8828323,3.048932,3.048932,3.048932,3.0494814,3.0494814,3.0494814,74.48996,74.48996,74.48996,2022-11-08
52.216,4.91,14.85008,14.85008,14.85008,3.280505,3.280505,3.280505,3.529629,3.529629,3.529629,3.605662,3.605662,3.605662,70.66452,70.66452,70.66452,2022-11-08
52.225,4.91,13.358701,13.266575,13.450827,2.0732348,2.0020454,2.144424,2.1923666,2.1170864,2.2676466,2.1923673,2.1170871,2.2676473,69.68413,69.449905,69.91835,2022-11-08
52.207,4.911,12.286564,12.286564,12.286564,2.7065134,2.7065134,2.7065134,2.8620431,2.8620431,2.8620431,2.8620553,2.8620553,2.8620553,74.62271,74.62271,74.62271,2022-11-08
52.216,4.911,14.863431,14.863431,14.863431,3.447117,3.447117,3.447117,3.7074986,3.7074986,3.7074986,3.7856443,3.7856443,3.7856443,70.99869,70.99869,70.99869,2022-11-08
52.225,4.911,13.579003,13.579003,13.579003,2.3410356,2.3410356,2.3410356,2.4755557,2.4755557,2.4755557,2.4755564,2.4755564,2.4755564,68.80444,68.80444,68.80444,2022-11-08
52.207,4.912,12.257191,12.214465,12.299916,3.1004946,2.9729578,3.2280316,3.2791944,3.1438866,3.4145021,3.2798553,3.1440074,3.415703,74.27405,74.13443,74.413666,2022-11-08
52.216,4.912,14.808689,14.780651,14.836728,3.6709447,3.5980802,3.7438092,3.9531868,3.8779507,4.028423,4.0426188,3.969659,4.1155787,71.02158,70.88425,71.15892,2022-11-08
52.225,4.912,13.733882,13.733882,13.733882,2.4232988,2.4232988,2.4232988,2.562546,2.562546,2.562546,2.5625467,2.5625467,2.5625467,68.722046,68.722046,68.722046,2022-11-08
52.207,4.913,12.398718,12.398718,12.398718,3.435163,3.435163,3.435163,3.6353085,3.6353085,3.6353085,3.6386771,3.6386771,3.6386771,73.90553,73.90553,73.90553,2022-11-08
52.216,4.913,14.711223,14.711223,14.711223,3.3497255,3.3497255,3.3497255,3.6179247,3.6179247,3.6179247,3.7128952,3.7128952,3.7128952,71.245895,71.245895,71.245895,2022-11-08
52.225,4.913,13.720531,13.720531,13.720531,2.3650837,2.3650837,2.3650837,2.5009856,2.5009856,2.5009856,2.5009863,2.5009863,2.5009863,68.35278,68.35278,68.35278,2022-11-08
52.207,4.914,12.326619,12.326619,12.326619,3.4399798,3.4399798,3.4399798,3.6388543,3.6388543,3.6388543,3.6403306,3.6403306,3.6403306,73.73158,73.73158,73.73158,2022-11-08
52.216,4.914,14.794003,14.794003,14.794003,3.1266804,3.1266804,3.1266804,3.3828447,3.3828447,3.3828447,3.478794,3.478794,3.478794,71.32829,71.32829,71.32829,2022-11-08
52.225,4.914,13.832684,13.832684,13.832684,2.4786017,2.4786017,2.4786017,2.6210268,2.6210268,2.6210268,2.6210275,2.6210275,2.6210275,67.81261,67.81261,67.81261,2022-11-08
52.207,4.915,12.617685,12.510872,12.724498,3.058413,2.9723482,3.1444778,3.2448997,3.162441,3.3273585,3.2580237,3.1860108,3.3300366,72.70389,72.49103,72.91675,2022-11-08
52.216,4.915,14.767299,14.767299,14.767299,3.233358,3.233358,3.233358,3.5030756,3.5030756,3.5030756,3.6083367,3.6083367,3.6083367,71.331345,71.331345,71.331345,2022-11-08
52.225,4.915,13.888761,13.888761,13.888761,2.2427714,2.2427714,2.2427714,2.371645,2.371645,2.371645,2.3716457,2.3716457,2.3716457,67.56847,67.56847,67.56847,2022-11-08
52.207,4.916,12.74052,12.74052,12.74052,2.891555,2.891555,2.891555,3.0806303,3.0806303,3.0806303,3.1086254,3.1086254,3.1086254,72.30182,72.30182,72.30182,2022-11-08
52.216,4.916,14.807354,14.807354,14.807354,3.258872,3.258872,3.258872,3.5314467,3.5314467,3.5314467,3.638452,3.638452,3.638452,71.20317,71.20317,71.20317,2022-11-08
